longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,Predicted_Values_RF,address
-117.86,33.73,23,407,108.0,647,96,3.775,177400,1,0,0,0,0,169069.0,"807 East Hobart Street, Santa Ana, CA 92707, United States of America"
-117.86,33.73,30,2651,572.0,3249,552,3.7202,182100,1,0,0,0,0,180773.0,"807 East Hobart Street, Santa Ana, CA 92707, United States of America"
-117.86,33.73,26,1702,456.0,2776,463,2.6385,180200,1,0,0,0,0,173084.0,"807 East Hobart Street, Santa Ana, CA 92707, United States of America"
-117.87,33.74,31,2338,652.0,3289,631,2.6734,158500,1,0,0,0,0,155958.0,"520 South Broadway, Santa Ana, CA 92701, United States of America"
-117.87,33.73,45,2264,435.0,1970,499,3.4193,177000,1,0,0,0,0,174483.0,"1320 South Broadway, Santa Ana, CA 92707, United States of America"
-117.87,33.74,52,2411,526.0,2165,521,3.415,172500,1,0,0,0,0,175100.0,"520 South Broadway, Santa Ana, CA 92701, United States of America"
-117.86,33.74,38,2415,642.0,3242,599,3.425,165600,1,0,0,0,0,165299.0,"627 East Bishop Street, Santa Ana, CA 92701, United States of America"
-117.86,33.73,38,2284,511.0,2451,504,3.3125,159100,1,0,0,0,0,162249.0,"807 East Hobart Street, Santa Ana, CA 92707, United States of America"
-117.86,33.74,34,2254,630.0,2984,625,2.5,162500,1,0,0,0,0,163380.0,"627 East Bishop Street, Santa Ana, CA 92701, United States of America"
-117.89,33.73,33,1308,375.0,2175,347,3.0824,177400,1,0,0,0,0,179063.0,"1318 South Rita Way, Santa Ana, CA 92704, United States of America"
-117.9,33.73,30,746,172.0,1048,163,4.1,166400,1,0,0,0,0,165025.0,"2305 West Elder Avenue, Santa Ana, CA 92704, United States of America"
-117.88,33.73,33,2291,594.0,3232,589,3.2037,163500,1,0,0,0,0,163862.0,"1322 South Towner Street, Santa Ana, CA 92707, United States of America"
-117.88,33.73,36,2471,498.0,2594,475,3.75,170500,1,0,0,0,0,171669.0,"1322 South Towner Street, Santa Ana, CA 92707, United States of America"
-117.89,33.75,31,1205,280.0,1476,301,4.0231,139200,1,0,0,0,0,149850.0,"1537 West 6th Street, Santa Ana, CA 92703, United States of America"
-117.89,33.74,32,1562,365.0,2145,347,2.9167,158400,1,0,0,0,0,156114.0,"523 West Willits Street, Santa Ana, CA 92703, United States of America"
-117.89,33.74,34,1759,353.0,2083,330,3.2292,160600,1,0,0,0,0,163014.0,"523 West Willits Street, Santa Ana, CA 92703, United States of America"
-117.9,33.75,28,1346,291.0,1575,278,3.425,159500,1,0,0,0,0,161308.0,"2321 West 6th Street, Santa Ana, CA 92703, United States of America"
-117.9,33.74,19,1566,379.0,1032,330,2.2105,180400,1,0,0,0,0,173778.0,"2310 West Camile Street, Santa Ana, CA 92703, United States of America"
-117.9,33.74,18,1884,442.0,1915,442,2.3783,166700,1,0,0,0,0,169389.0,"2310 West Camile Street, Santa Ana, CA 92703, United States of America"
-117.91,33.74,25,4273,965.0,2946,922,2.9926,183200,1,0,0,0,0,180663.0,"517 South Shawnee Drive, Santa Ana, CA 92704, United States of America"
-117.91,33.73,26,2413,512.0,2867,509,4.7639,179900,1,0,0,0,0,189883.0,"3018 West la Verne Avenue, Santa Ana, CA 92704, United States of America"
-117.9,33.73,26,1324,314.0,1804,311,3.9659,178500,1,0,0,0,0,173144.0,"2305 West Elder Avenue, Santa Ana, CA 92704, United States of America"
-117.9,33.74,25,808,163.0,1066,189,4.7679,173100,1,0,0,0,0,180984.0,"2310 West Camile Street, Santa Ana, CA 92703, United States of America"
-117.9,33.74,24,1435,494.0,3171,504,3.0833,151700,1,0,0,0,0,162086.0,"2310 West Camile Street, Santa Ana, CA 92703, United States of America"
-117.89,33.74,32,660,145.0,959,113,3.75,159000,1,0,0,0,0,157916.0,"523 West Willits Street, Santa Ana, CA 92703, United States of America"
-117.89,33.74,33,619,139.0,1217,146,4.6875,154400,1,0,0,0,0,172571.0,"523 West Willits Street, Santa Ana, CA 92703, United States of America"
-117.89,33.73,32,728,134.0,837,135,4.0769,163900,1,0,0,0,0,163411.0,"1318 South Rita Way, Santa Ana, CA 92704, United States of America"
-117.88,33.75,10,1823,590.0,2176,548,1.5026,151800,1,0,0,0,0,156604.0,"1053 West 6th Street, Santa Ana, CA 92703, United States of America"
-117.88,33.74,29,720,174.0,1045,181,3.1964,151900,1,0,0,0,0,153688.0,"1033 West Bishop Street, Santa Ana, CA 92703, United States of America"
-117.88,33.74,16,1444,446.0,2329,441,3.1691,159400,1,0,0,0,0,166841.0,"1033 West Bishop Street, Santa Ana, CA 92703, United States of America"
-117.88,33.74,31,1120,296.0,1718,268,2.8077,140300,1,0,0,0,0,155688.0,"1033 West Bishop Street, Santa Ana, CA 92703, United States of America"
-117.87,33.74,16,1243,365.0,1925,376,2.7632,158900,1,0,0,0,0,162650.0,"520 South Broadway, Santa Ana, CA 92701, United States of America"
-117.88,33.74,19,2261,642.0,3545,635,2.5224,148500,1,0,0,0,0,154482.0,"1033 West Bishop Street, Santa Ana, CA 92703, United States of America"
-117.88,33.74,25,1799,557.0,3416,538,3.0083,163500,1,0,0,0,0,163815.0,"1033 West Bishop Street, Santa Ana, CA 92703, United States of America"
-117.87,33.76,6,2992,1194.0,3800,1130,2.246,183300,1,0,0,0,0,187698.01,"West 17th Street, Santa Ana, CA 82706, United States of America"
-117.87,33.75,18,697,255.0,812,221,2.6635,162500,1,0,0,0,0,164501.0,"Robert E Thomas Hall of Administration, 333 Santa Ana Boulevard, Santa Ana, CA 92701, United States of America"
-117.86,33.75,39,275,87.0,554,103,3.5972,158000,1,0,0,0,0,161241.0,"James A Garfield School, North Garfield Street, Santa Ana, CA 92701, United States of America"
-117.86,33.75,13,1632,598.0,3356,659,1.5054,137500,1,0,0,0,0,144201.0,"James A Garfield School, North Garfield Street, Santa Ana, CA 92701, United States of America"
-117.87,33.75,12,2782,1077.0,1968,795,0.971,102500,1,0,0,0,0,148070.03,"Robert E Thomas Hall of Administration, 333 Santa Ana Boulevard, Santa Ana, CA 92701, United States of America"
-117.87,33.75,26,411,114.0,448,95,1.7019,350000,1,0,0,0,0,253791.0,"Robert E Thomas Hall of Administration, 333 Santa Ana Boulevard, Santa Ana, CA 92701, United States of America"
-117.88,33.76,37,2988,677.0,2354,666,3.4345,235500,1,0,0,0,0,218189.0,"1060 West 17th Street, Santa Ana, CA 92706, United States of America"
-117.88,33.76,17,1768,474.0,1079,436,1.7823,205300,1,0,0,0,0,188205.0,"1060 West 17th Street, Santa Ana, CA 92706, United States of America"
-117.88,33.75,50,1344,228.0,747,234,4.5125,195400,1,0,0,0,0,223961.04,"1053 West 6th Street, Santa Ana, CA 92703, United States of America"
-117.9,33.76,26,2678,702.0,3262,685,3.6953,176800,1,0,0,0,0,180472.0,"2101 West 17th Street, Santa Ana, CA 92706, United States of America"
-117.9,33.75,32,1893,431.0,2245,426,3.7143,163000,1,0,0,0,0,165829.0,"2321 West 6th Street, Santa Ana, CA 92703, United States of America"
-117.89,33.76,36,2656,572.0,2370,571,3.8056,177200,1,0,0,0,0,185117.0,"1545 West 17th Street, Santa Ana, CA 92706, United States of America"
-117.89,33.75,34,2753,654.0,3117,631,3.1713,170100,1,0,0,0,0,170966.0,"1537 West 6th Street, Santa Ana, CA 92703, United States of America"
-117.88,33.78,26,1813,421.0,1235,343,3.5972,187500,1,0,0,0,0,196496.0,"1029 Sherwood Lane, Santa Ana, CA 92706, United States of America"
-117.88,33.77,31,2549,355.0,1044,362,6.9737,288800,1,0,0,0,0,323047.06,"1036 River Lane, Santa Ana, CA 92706, United States of America"
-117.88,33.78,26,3141,670.0,1572,724,3.3472,237400,1,0,0,0,0,225642.0,"1029 Sherwood Lane, Santa Ana, CA 92706, United States of America"
-117.89,33.77,32,2342,570.0,1445,453,4.1951,195000,1,0,0,0,0,194105.0,"1534 River Lane, Santa Ana, CA 92706, United States of America"
-117.89,33.77,35,1799,343.0,1239,368,3.9219,189600,1,0,0,0,0,191248.0,"1534 River Lane, Santa Ana, CA 92706, United States of America"
-117.89,33.76,34,1050,210.0,723,201,4.8,192700,1,0,0,0,0,192194.0,"1545 West 17th Street, Santa Ana, CA 92706, United States of America"
-117.87,33.77,52,2512,356.0,978,365,8.0784,320300,1,0,0,0,0,360832.19,"2341 Riverside Drive, Santa Ana, CA 92706, United States of America"
-117.87,33.76,37,4943,851.0,2164,788,4.1071,311300,1,0,0,0,0,286045.0,"West 17th Street, Santa Ana, CA 82706, United States of America"
-117.86,33.77,39,4159,655.0,1669,651,4.6111,240300,1,0,0,0,0,252690.02,"2525 North Santiago Avenue, Santa Ana, CA 92706, United States of America"
-117.86,33.76,34,3153,561.0,1679,532,4.7083,205300,1,0,0,0,0,206690.0,"2015 North Poinsettia Street, Santa Ana, CA 92701, United States of America"
-117.84,33.76,14,1458,423.0,615,365,4.2798,218800,1,0,0,0,0,215670.0,"East 17th Street, Santa Ana, CA 92705, United States of America"
-117.85,33.76,26,2312,525.0,1273,437,2.8828,204700,1,0,0,0,0,202246.0,"1701 North McClay Street, Santa Ana, CA 92705, United States of America"
-117.84,33.76,16,238,51.0,93,50,5.375,215700,1,0,0,0,0,224367.0,"East 17th Street, Santa Ana, CA 92705, United States of America"
-117.84,33.76,22,378,78.0,196,81,3.6806,219400,1,0,0,0,0,206958.0,"East 17th Street, Santa Ana, CA 92705, United States of America"
-117.84,33.75,16,4367,1161.0,2164,1005,4.0214,139500,1,0,0,0,0,165095.0,"515 Cabrillo Park Drive, Santa Ana, CA 92701, United States of America"
-117.85,33.76,33,1866,327.0,1053,371,4.5461,213800,1,0,0,0,0,207958.0,"1701 North McClay Street, Santa Ana, CA 92705, United States of America"
-117.84,33.77,14,4412,952.0,1656,874,4.3292,206500,1,0,0,0,0,212295.0,"1919 East Santa Clara Avenue, Santa Ana, CA, United States of America"
-117.85,33.77,23,5928,1204.0,3570,1150,4.0398,233100,1,0,0,0,0,222643.0,"2440 Old Grand Street, Santa Ana, CA 92705, United States of America"
-117.84,33.77,26,3350,581.0,1314,550,3.5195,249100,1,0,0,0,0,240477.0,"1919 East Santa Clara Avenue, Santa Ana, CA, United States of America"
-117.84,33.76,26,2110,409.0,1146,407,4.3698,229600,1,0,0,0,0,224528.0,"East 17th Street, Santa Ana, CA 92705, United States of America"
-117.83,33.75,22,6433,1174.0,2703,1125,4.9957,296400,1,0,0,0,0,279376.0,"17331 Roseleaf Avenue, Tustin, CA 92780, United States of America"
-117.82,33.75,30,2910,535.0,1270,489,4.6161,236500,1,0,0,0,0,238098.01,"Columbus Tustin Middle School, Irvine Boulevard, Tustin, CA 92869, United States of America"
-117.82,33.75,24,893,209.0,342,197,2.8261,146500,1,0,0,0,0,176069.03,"Columbus Tustin Middle School, Irvine Boulevard, Tustin, CA 92869, United States of America"
-117.82,33.74,25,2720,680.0,1559,631,3.0958,137800,1,0,0,0,0,157526.0,"13812 Newport Avenue, Tustin, CA 92780, United States of America"
-117.83,33.75,34,2660,601.0,1475,567,3.4152,210200,1,0,0,0,0,197719.0,"17331 Roseleaf Avenue, Tustin, CA 92780, United States of America"
-117.81,33.75,23,3498,636.0,1574,642,5.021,252200,1,0,0,0,0,249151.0,"12932 Newport Avenue, Tustin, CA 92780, United States of America"
-117.8,33.74,30,3569,551.0,1540,537,5.2998,247200,1,0,0,0,0,245171.01,"13081 Chirping Sparrow Way, Tustin, CA 92780, United States of America"
-117.81,33.73,19,5471,1345.0,2828,1247,3.5719,252800,1,0,0,0,0,230313.0,"Santa Ana Freeway, Tustin, CA 92780, United States of America"
-117.81,33.74,24,2696,649.0,1908,626,3.3047,216900,1,0,0,0,0,200044.0,"1449 Bryan Avenue, Tustin, CA 92780, United States of America"
-117.81,33.73,19,4022,975.0,2334,954,3.0305,140600,1,0,0,0,0,162813.01,"Santa Ana Freeway, Tustin, CA 92780, United States of America"
-117.81,33.73,23,3056,556.0,1508,555,4.7273,234200,1,0,0,0,0,228420.0,"Santa Ana Freeway, Tustin, CA 92780, United States of America"
-117.82,33.73,23,2542,772.0,1720,675,3.8703,137000,1,0,0,0,0,157101.0,"14341 Green Valley Avenue, Tustin, CA 92780, United States of America"
-117.82,33.73,24,845,190.0,482,190,4.7039,225000,1,0,0,0,0,211754.0,"14341 Green Valley Avenue, Tustin, CA 92780, United States of America"
-117.82,33.73,27,1270,258.0,809,264,5.0162,223000,1,0,0,0,0,219540.0,"14341 Green Valley Avenue, Tustin, CA 92780, United States of America"
-117.83,33.74,23,6114,1623.0,4088,1521,3.0382,183600,1,0,0,0,0,182882.0,"Kings Way Church, 600 West 6th Street, Tustin, CA 92780, United States of America"
-117.8,33.76,27,2655,345.0,1017,335,6.9014,366800,1,0,0,0,0,358465.02,"1016 Castlegate Lane, Santa Ana, CA 92705, United States of America"
-117.79,33.75,26,2955,377.0,1074,373,9.3845,500001,1,0,0,0,0,476595.73,"12171 Singing Wood Drive, Santa Ana, CA 92705, United States of America"
-117.8,33.75,29,3058,488.0,1197,474,5.3903,286600,1,0,0,0,0,272628.0,"12575 Red Hill Avenue, Tustin, CA 92780, United States of America"
-117.8,33.74,33,2890,453.0,1300,452,6.5616,290200,1,0,0,0,0,307232.02,"13081 Chirping Sparrow Way, Tustin, CA 92780, United States of America"
-117.81,33.75,25,2365,471.0,1197,458,3.7031,227800,1,0,0,0,0,213392.0,"12932 Newport Avenue, Tustin, CA 92780, United States of America"
-117.79,33.77,23,3596,451.0,1292,458,8.5403,451300,1,0,0,0,0,428447.04,"11142 Coventry Place, Santa Ana, CA 92705, United States of America"
-117.79,33.77,21,4349,553.0,1680,519,6.9014,439000,1,0,0,0,0,384549.0,"11142 Coventry Place, Santa Ana, CA 92705, United States of America"
-117.76,33.79,4,8974,1268.0,3754,1241,8.2653,374000,1,0,0,0,0,389917.0,"161 North Cross Creek Road, Orange, CA 92869, United States of America"
-117.82,33.77,32,2308,301.0,967,320,7.0565,324600,1,0,0,0,0,323239.01,"17892 Rainier Drive, Santa Ana, CA 92705, United States of America"
-117.83,33.77,22,2956,642.0,1342,558,4.1151,203200,1,0,0,0,0,217414.0,"13212 Marshall Lane, Tustin, CA 92780, United States of America"
-117.83,33.77,26,4931,853.0,2249,818,4.275,285400,1,0,0,0,0,271196.0,"13212 Marshall Lane, Tustin, CA 92780, United States of America"
-117.82,33.76,27,3230,449.0,1193,448,6.5308,287800,1,0,0,0,0,304451.02,"East 17th Street, North Tustin, CA 92705, United States of America"
-117.82,33.77,27,2578,314.0,976,340,7.1882,359200,1,0,0,0,0,355363.01,"17892 Rainier Drive, Santa Ana, CA 92705, United States of America"
-117.82,33.76,33,2774,428.0,1229,407,6.2944,265600,1,0,0,0,0,282500.02,"East 17th Street, North Tustin, CA 92705, United States of America"
-117.81,33.76,32,2053,339.0,835,323,5.5654,281800,1,0,0,0,0,274487.0,"13982 Eton Place, North Tustin, CA 92705, United States of America"
-117.8,33.77,29,5436,707.0,2046,685,8.7496,349500,1,0,0,0,0,379363.16,"Hillview High School, Old Foothill Boulevard, North Tustin, CA 92705, United States of America"
-117.81,33.77,31,4624,624.0,1852,635,7.2392,334600,1,0,0,0,0,354362.08,"13222 Sussex Place, Santa Ana, CA 92705, United States of America"
-117.83,33.83,13,3759,489.0,1496,499,8.3818,377600,1,0,0,0,0,384234.03,"2246 East Orangeview Lane, Orange, CA 92867, United States of America"
-117.83,33.83,23,2775,547.0,1226,510,3.6707,231400,1,0,0,0,0,229611.0,"2246 East Orangeview Lane, Orange, CA 92867, United States of America"
-117.82,33.8,15,3207,647.0,1414,595,4.0484,165600,1,0,0,0,0,190790.0,"764 North Morgan Street, Orange, CA 92867, United States of America"
-117.83,33.79,29,1454,236.0,724,262,4.8542,218100,1,0,0,0,0,217950.0,"242 North Sacramento Street, Orange, CA 92867, United States of America"
-117.82,33.79,26,2641,633.0,3657,617,4.1339,222300,1,0,0,0,0,218197.0,"3024 East Maple Avenue, Orange, CA 92869, United States of America"
-117.83,33.8,30,4713,758.0,2271,730,5.8622,221000,1,0,0,0,0,242077.0,"770 North Markwood Street, Orange, CA 92867, United States of America"
-117.83,33.8,31,2016,409.0,1095,405,3.8681,196000,1,0,0,0,0,202066.0,"770 North Markwood Street, Orange, CA 92867, United States of America"
-117.84,33.79,37,2733,460.0,1378,476,5.3041,235700,1,0,0,0,0,243030.01,"215 North California Street, Orange, CA 92866, United States of America"
-117.83,33.79,25,2070,513.0,1078,460,2.9312,220100,1,0,0,0,0,211144.0,"242 North Sacramento Street, Orange, CA 92867, United States of America"
-117.84,33.79,34,2590,603.0,1658,608,2.378,199600,1,0,0,0,0,188022.0,"215 North California Street, Orange, CA 92866, United States of America"
-117.84,33.78,26,2577,434.0,1086,432,4.6125,229200,1,0,0,0,0,230199.0,"532 Summerfield Way, Orange, CA 92866, United States of America"
-117.84,33.78,24,3817,787.0,1656,713,4.25,248000,1,0,0,0,0,237443.0,"532 Summerfield Way, Orange, CA 92866, United States of America"
-117.81,33.79,23,3114,610.0,2045,577,3.75,211900,1,0,0,0,0,211334.0,"El Modena High School, 3920 East Spring Street, Orange, CA 92869, United States of America"
-117.82,33.78,25,4977,645.0,2061,646,6.58,318500,1,0,0,0,0,307296.01,"3121 East Hartford Road, Orange, CA 92869, United States of America"
-117.81,33.78,27,3589,507.0,1484,495,5.7934,270500,1,0,0,0,0,263569.0,"536 South Esplanade Street, Orange, CA 92869, United States of America"
-117.82,33.78,28,4485,667.0,2048,685,5.4562,274700,1,0,0,0,0,266703.0,"3121 East Hartford Road, Orange, CA 92869, United States of America"
-117.82,33.82,22,3173,372.0,1181,355,8.3637,500001,1,0,0,0,0,463101.7,"Cerro Villa Middle School, 17852 Serrano Avenue, Villa Park, CA 92861, United States of America"
-117.81,33.81,19,3154,390.0,1404,384,8.9257,431800,1,0,0,0,0,423840.05,"10501 North Park Villa Circle, Villa Park, CA 92861, United States of America"
-117.83,33.82,26,3259,456.0,1354,459,5.7817,267600,1,0,0,0,0,262733.0,"2208 East Coral Avenue, Orange, CA 92867, United States of America"
-117.83,33.82,23,1100,285.0,940,267,3.6953,150000,1,0,0,0,0,162041.0,"2208 East Coral Avenue, Orange, CA 92867, United States of America"
-117.83,33.81,24,3550,895.0,2828,834,2.8403,225600,1,0,0,0,0,206767.0,"1315 North Sacramento Street, Orange, CA 92867, United States of America"
-117.82,33.81,25,2662,402.0,1247,401,5.4395,244000,1,0,0,0,0,241325.0,"17951 Morrow Circle, Villa Park, CA 92861, United States of America"
-117.83,33.81,28,1972,315.0,970,326,5.4298,234200,1,0,0,0,0,232793.0,"1315 North Sacramento Street, Orange, CA 92867, United States of America"
-117.82,33.81,30,2260,345.0,1182,341,6.0705,236700,1,0,0,0,0,247432.0,"17951 Morrow Circle, Villa Park, CA 92861, United States of America"
-117.85,33.79,46,1846,383.0,867,336,3.4234,200000,1,0,0,0,0,206733.0,"335 East Maple Avenue, Orange, CA 92866, United States of America"
-117.85,33.79,52,2102,403.0,898,365,3.6827,236800,1,0,0,0,0,226650.0,"335 East Maple Avenue, Orange, CA 92866, United States of America"
-117.86,33.79,31,3523,922.0,2660,949,3.1792,146400,1,0,0,0,0,161989.0,"711 West Maple Avenue, Orange, CA 92868, United States of America"
-117.85,33.79,52,1963,430.0,1197,415,3.8929,211000,1,0,0,0,0,210570.0,"335 East Maple Avenue, Orange, CA 92866, United States of America"
-117.85,33.78,23,3187,870.0,1977,852,3.3939,212100,1,0,0,0,0,211006.0,"337 East Toluca Avenue, Orange, CA 92866, United States of America"
-117.86,33.78,25,2635,660.0,1710,634,3.125,215000,1,0,0,0,0,208349.0,"700 West La Veta, Orange, CA 92868, United States of America"
-117.85,33.77,16,2186,511.0,908,466,4.575,225000,1,0,0,0,0,214734.0,"2440 Old Grand Street, Santa Ana, CA 92705, United States of America"
-117.85,33.79,40,1251,336.0,729,343,2.4688,236400,1,0,0,0,0,210661.0,"335 East Maple Avenue, Orange, CA 92866, United States of America"
-117.86,33.79,34,1883,408.0,1227,424,3.8929,187500,1,0,0,0,0,192595.0,"711 West Maple Avenue, Orange, CA 92868, United States of America"
-117.86,33.78,21,2713,731.0,1952,722,2.6959,178800,1,0,0,0,0,180629.0,"700 West La Veta, Orange, CA 92868, United States of America"
-117.87,33.78,21,2487,573.0,1515,494,4.3039,168500,1,0,0,0,0,183513.0,"1650 West La Veta Avenue, Orange, CA 92868, United States of America"
-117.87,33.78,19,2813,567.0,1334,596,4.7208,173500,1,0,0,0,0,186834.0,"1650 West La Veta Avenue, Orange, CA 92868, United States of America"
-117.87,33.78,30,2022,522.0,1196,463,3.7454,186000,1,0,0,0,0,194525.0,"1650 West La Veta Avenue, Orange, CA 92868, United States of America"
-117.86,33.8,35,1683,347.0,1242,335,3.5172,190400,1,0,0,0,0,189666.0,"700 West Nicholas Avenue, Orange, CA 92868, United States of America"
-117.86,33.79,42,1024,191.0,483,187,4.105,194500,1,0,0,0,0,199872.01,"711 West Maple Avenue, Orange, CA 92868, United States of America"
